id,Emotion,Sentence
4207,Enjoyment,Quần hồng trong trận xé bảng tên của chị Ngọc đẹp quá ạ. Có ai biết chỗ mua k chỉ e vs ạ
6420,Enjoyment,Thích ghê
358,Enjoyment,6tr mua K70E chụp đẹp hơn turbo4 pro chứ nhỉ
3691,Enjoyment,con chuột bị vả 1 cái đau tới già
6770,Disgust,rằng tại vì sao mo’c lúc đau💔😭
806,Enjoyment,Rất vui nhìn lúa tốt quá chúc mừng
6697,Enjoyment,một sương hai nắng
5571,Disgust,[Sticker] j vậy tr
3152,Enjoyment,Bọn khủng long lấy mấy cái vũ khí đó ở đâu :))))))
769,Enjoyment,gặt xong thả đàn gà ra cho nó ăn hết hạt lúa rụng để khỏi phí
6026,Enjoyment,cát không kkk
107,Enjoyment,Đang phân vân giữa Oneplus 15 vs Honor Win . Con thì pin 7300 con thì pin 10000 có quạt
786,Enjoyment,Trời chuyển mưa quá mà vợ chồng bác sĩ và Maria lo nói chuyện hoài không phụ một tay.
2645,Enjoyment,Hello b Khoai Lang oi 😘 💖 💓 cac b di den CAO BANG quay nhung video cho Khan gia xem b oi b cho toi hoi b mot ti nhe tren Cao Bang co Tieng dia phuong cac b co biet giao thiep voi cac b dia phuong day k k k ♥️ 💖 ❤️ 💓 💗 💕 ♥️ 👍 👍 👍 👍 thank you all very much love ♥️ 😘 ❤️ b Khoai Lang oi b quen cai mom roi cu Chao ng hello ng ta dau co biet b noi gi dau k k k 😘 chuc cac b m k b an v gap nhieu m m nhe love ♥️ 😘 ❤️ 😍 💖 ❣️ ♥️ 😘 ❤️ 😍 💖 ❣️ ♥️ 😘 ❤️ ❤ ❤ ❤ 👍 👍 👍 👍
2397,Enjoyment,Muốn sang đấy chơi thì cần những giấy tờ gì vậy a Khoai
5278,Fear,"Chuyện đã qua lâu rồi , hãy mở con đường sinh tồn. !"
6651,Disgust,có trên yt kh shop🤗
1759,Enjoyment,"Co lần về Vn tôi dẫn may người bạn nước ngoài về đi Huế chơi, tháng 11 se lạnh nên tôi dân họ đi ăn lẩu, đi tour từ Nam ra Bác mà sau ngày ở Huế, mấy ngày sau ngày nào họ cũng đòi ăn cái món gì mà nhun’ tất cả mọi thứ từ rau đến thịt vào cái big pot, thế là tôi biết tụi nó muốn ăn món lẩu."
362,Enjoyment,"Nên mua Samsung Galaxy a55 hay là Samsung Galaxy a36 vậy Ban, mong bạn mọi người so sánh giúp mình với"
6418,Enjoyment,đẹp quá ạ
5648,Enjoyment,con AI khổ nhất tg😭
5462,Disgust,t cs ý này
3145,Disgust,Ship hàng dưới địa phủ thì làm thêm nội dung ship vàng mã từ con cháu đốt cho các cụ và trên đường ship thì chiến đấu với các vong linh các linh hồn chưa siêu thoát đến cướp hàng
1726,Enjoyment,Con người bây giờ ăn thưởng thức qua câu chuyện hay ho mà các bạn này cứ nhấn mạnh đến rẻ và đồ bỏ đi làm thành món ăn. Không ai muốn ăn thứ người ta vứt đi hay phế phẩm cả. Các bạn làm truyền thông mà kém quá
4907,Enjoyment,Bộ có hỗ me
3251,Enjoyment,Vậy là phá đảo rùi hả
3905,Enjoyment,Quân A.P phân tích “ Anh Tuấn out thì bắt đầu xé rồi đấy “😂😂😂 ảnh vô tri
632,Disgust,Buổi sáng 🥑🍌 Plup plup an lành 😅😅
6342,Enjoyment,hôm qua ms đi vs đoàn trường
2035,Enjoyment,Tôi cha bao giờ ăn đồ  ngoài vỉa hè sợ đồ ăn họ làm ở nhà bẩn rồi đem ngoài xã hội bán
2907,Enjoyment,"Mấy điểm này mà bảo thích đi lúc  nào  cũng được, tưởng là mấy điểm gần Sài Gòn để tham khảo , đặt tiêu đề và nội dung không trùng khớp"
1732,Fear,":)) món vn là ngon á nhưng toi chỉ xem thôi, 😅 có tiền đâu mà mua... Buồn"
2682,Enjoyment,Màn hình nó cứ méo méo kiểu gì á
5461,Enjoyment,màu hồng😂😂
5241,Enjoyment,7/3/2026 xăng lên 27040d
2389,Disgust,Chi thấy bán mà không quay phần ăn  nên Clip trở thành nhàm chán quá.
2916,Fear,"Thích thiệt nhìn chỗ nào cũng đẹp và chổ nào cũng muốn đi nhưng chưa có cơ hội cứ cắm đầu làm mãi cũng vì mưu sinh 
Chán thật"
5418,Enjoyment,ᥬ😳ᩤ. anh trai phiên bản nhỏ
2917,Enjoyment,Ôi mình cũng rất thích đi du lịch
5892,Disgust,tuyệt vời 🥰
2702,Enjoyment,Tui cũng ở miền Tây Tiền Giang 😂
2366,Enjoyment,"Món này là hoành thánh chien😢❤ ng ta chien mà chị thấy chien còn hỏi😢 😢tụ cho là suy cảo😢 sủy cảo thì xep tam giác😢, hoihoi nhiều 😢😮mà o dúg😮😅"
2856,Fear,đẹp quá
2240,Enjoyment,Em thích bánh bao nhưng không ăn được:)
1021,Enjoyment,Nói giọng miền nam hay vậy
4676,Enjoyment,"vãi thật, mỗi dramma chỉ đọc lướt qua thôi mà video dài tận 1 tiếng. Ôi 2025"
1594,Enjoyment,"Xin cho hỏi từ saigon lên chợ xếp thì đi hình thức như thế nào , vì mình dg sống ở Pháp ve  nên kg biết cách thức để đi len chợ xếp,  cảm ơn"
203,Enjoyment,"Ngân sách dưới 4m cũng đang tính múc tecno spark 40 pro , ai dùng rồi xin feedback đáng mua không có máy nào phân khúc này ổn hơn không"
1563,Enjoyment,Rẻ quá.
5537,Enjoyment,@Việt Đỗ @Trương Bảo Khánh @Anh Cu
4108,Enjoyment,"Dep chua phai la tat ca
Tuy duoi cap mat doi phuong"
2666,Enjoyment,Cụ nhặt hạt dẻ dễ thương 😆😆😆
4724,Enjoyment,K ai xem nhẹ dc😂 vì nó gần tạ.
2342,Enjoyment,"Lê dường , lòng dường không thuộc quyền sở hữu chú nhà nên quản lý sáng cho người ta thuê bán . Nhưng chú nhà muốn bán trong nhà cũng được nhưng chồ ở chat hẹp"
1729,Enjoyment,thèm ghê đi quất thôi sem nuôt nước bọt
5290,Enjoyment,Phim này lâu chưa ạ
5703,Enjoyment,Cali nek mn
4265,Enjoyment,TRẤN THÀNH MÃI ĐỈNH 😊😊
1284,Enjoyment,Bởi vậy nên người VN có hiểu biết ít khi đi ăn hàng. Cơm văn phòng cũng chỉ là cực chẳng đã. 😅
3265,Enjoyment,Buồn cười v😅
2575,Enjoyment,Làm giàu ko khó
2447,Enjoyment,Đi như thế nào bạn khoai vì mình thich chợ thái
3966,Enjoyment,Quay cái bang chữ ko xem đc gi
1088,Disgust,tuỵt vời
640,Enjoyment,Chị ơi Em không sợ chó đâu chó mèo dễ thương lắm nhỏ xíu chó bạn dễ thương
2092,Enjoyment,quá.đắt.vỉa.hè.mà.40_50
3662,Enjoyment,Thằng liều😂
4786,Enjoyment,Hồi xưa ad bao nhiu điểm văn dị d 😂😂😂
720,Enjoyment,Sao nha nuoc ko co can bo huong dan ky thuat vao vung ngheo dân ko phat triên
289,Fear,Shoppee bây giờ ko còn vuocher giảm giá nữa
1850,Enjoyment,NHIU ĐÂY VẪN CHX LÀ GÌ SO VỚI 3 QUẢ TRỨNG GIÁ 110K
3461,Enjoyment,Đẹp nha
3753,Enjoyment,"Tui đang làm trò chơi trên scratch 
Có ai biết ko"
5653,Enjoyment,ăn các thay cơm của lớp học AI
3096,Enjoyment,Sa pa lào cai mãi đỉnh
4962,Enjoyment,Anh Sơn ảnh đi thẳng luôn là anh Tuyên ảnh đâu có phim đâu ha 😂
5239,Disgust,thật tuyệt vời !!!
132,Enjoyment,chào a . a ơi mấy sam sung s24 fe cũ giá 8tr 4 fulbox có đáng mua ko . mong a tư vấn
6463,Fear,Đã từng mơ đi chùa ở trên núi nhiều lần. Và cho đến khi xem được video về núi bà đen cảm giác như ở trong giấc mơ vậy. Dù cảnh có khác nhưng rất muốn đến 1 lần 😭😭
2228,Enjoyment,Anh báo khăn đỏ😂😂😂 tên nghe thôi cũng bựa❤❤❤
3501,Enjoyment,Đâu như lửa chùa rác
5559,Enjoyment,ăn các thay cơm của lớp học AI
2786,Enjoyment,25/11/2025 vẫn đang xem lại từ đầu
3888,Enjoyment,Những tâm hồn nhỏ bé bị sang chấn 💔
3793,Enjoyment,Ghê thật đó
2125,Disgust,500 luôn r :⁠'⁠(
5174,Enjoyment,"bó tay với những con người quá ư là mất dạy, xã hội nào thì sinh con người đó. Thấy ăn mặc sang chảnh nhưng chưa chắc là con người biết chuyện... đám chảnh chó."
2252,Enjoyment,Mong kênh làm nhiều video hơn và được nút kim cương
464,Disgust,cam on thônng tin thoi su da kip thoi  lann toa xin chan thanh cam on
6591,Enjoyment,Nhìn núi bà đen thấy tiếc cho núi sam phải chi đc Sun group làm thì tuyệt
463,Disgust,Chỉ những người Lính ở chiến trường mới thực sự vì dân vì nước
4682,Enjoyment,hồi 30.4 còn có vụ Duyên Quỳnh bức xúc vì kh được hát VTCCHB đó=))
3174,Disgust,Ấy đù đc game RTS có tiềm năng
5553,Enjoyment,Ngon ko bác🗿
2587,Enjoyment,cứ thấy bánh mì là ấm rồi ❤
6508,Enjoyment,"đẹp thì đẹp thật, nhưng vẫn thiếu cái gì đó mọi nguời à"
3395,Enjoyment,Đồng ý đi anh ơi nó có một cái mới đó em có chơi rồi em biết
4343,Disgust,hay xuất sắc!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
5115,Enjoyment,Thích xem sơn còn bà này diễn không thích xem tí nào
5942,Enjoyment,Bay Vietjet hay hãng nào rẻ vậy bạn. Khứ hồi 4-6 củ!?
5170,Enjoyment,Nghe bình luận đã thấy cười ko nhịn đc. 🎉 Like mạnh.
5498,Enjoyment,"Để lát t hỏi mẹ t xem tại sao t có dì 2, dì 3, cậu út mà không có dì 4 =))))"
352,Disgust,Sv thì nên chọn s26 hay ip 17 v a ? Tiền k qtrong
885,Enjoyment,Mình nghe ông nói mà cơ thể mình nó     không khó chịu nữa
5369,Enjoyment,Hong tập tiếp theo ❤❤❤❤❤
1168,Fear,"TU noi mot minh thi noi huou noi vuon ,co manao ma chinh duoc? Chu em con nho chuyen thang Phi no che gao Viet chua? Cac bac nha minh da lam the nao ma ve sau ""chung lai hoi han vay""! Trong 3 giai phap chu noi: gp dau khong duoc ! No khong mua ,dem gia la quyen cua no! kien tung phap luat la ;co dam an xoi:mat day tro tren qua!Chao hang khong duoc lai ep mua thi that la luat rung! gp thu 3 thi that la ngoi khong tan doc! Chuye TU NHIEN thoi, ban e thi dem ve ca nha an tru com thoi.DEN day ,da hieu chua?gp thu 2 la dung do: PHI noche gao thi ban nuoc khac,MY no che sat thi :xuong hang  xem tiep nhe.!"
5056,Enjoyment,Anh fhao Văn fhao Xin chào em bôi chuo vui ve nha vang a ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
744,Enjoyment,Cảm ơn e video rất chân thực. Mọi người nhìn thương quá ❤
6668,Enjoyment,tôi make nên nghe là hợp
988,Enjoyment,Cách vận chuyển như thế hơi chậm có thể tháo bao dứa  cũ thành mảnh to bó thóc vào thành bó lớn cho  xe rùa bõ công đi chuyến
6136,Enjoyment,Tư vấn giúp mình ks OK đi ạ
1785,Enjoyment,Lẩu cù lao là vua của lẩu
5283,Disgust,Phim tuyệt vời
4040,Disgust,"Đề nghị MC cứ nói giọng thật của mình đi, đừng cố nhái giọng Bắc nữa nghe mắc mệt, ko tự nhiên, như pha tiếng vậy."
1281,Enjoyment,Quay cái xuồng chèo qua quá bất ổn
4837,Enjoyment,Cái con điên cười cái con khỉ nhà mày thương chị quá
1606,Enjoyment,Bình ơi  chợ Xếp  ở  mô  rứa
5900,Enjoyment,Bên kia 1.550.000
52,Disgust,"Poco M7pro sao Nam ơi, liệu còn đáng mua thời điểm hiện tại không.?"
1977,Enjoyment,Giờ đã thành đặc sản Vĩnh Long rồi
5944,Disgust,mình xin thông tin khách sạn với
4352,Enjoyment,Đừng nói ai nghe nha 20:49 1 lúc sau kể cả xóm..🎉
2255,Disgust,Mong ad reviw chương trình vua đầu bếp ý có cô gái việt nam giành ngôi á quân đó
6151,Enjoyment,mình chuẩn bị đi biển phan thiết mà chưa biết đi điểm nào xin cdm nơi du lịch
6152,Enjoyment,Đi từ HCM thì ntn ạ
102,Enjoyment,iPhone mua sạc không dây chứ sạc dây đem ra ngoài chỉ. Bất tiện
4425,Enjoyment,2025 kiểu 🤔🤔 chắc dài gấp 3 🐧
4096,Disgust,"🎉🎉🎉🎉❤❤❤❤ hay quá mọi người ơi 
Nhanh như chớp hay quá mọi người oiiiiii 😅😅😅😅😅😅😅😅😅😅❤❤❤❤❤❤❤❤❤😢🎉🎉🎉🎉🎉🎉🎉😅😊😊"
5364,Enjoyment,phim nay khong hap dan qua do ba thuy thi luc nao cung khoc nhe lam bieng ba me thi tham tien
2291,Enjoyment,0:23 anh ơi mạnh nhất hay mua ở đâu vậy
4651,Enjoyment,Giờ có chx ae ơi
3306,Enjoyment,Thần Trùng GOAT!!!
3263,Enjoyment,năm sau có RE9 chơi sớm a nhé
1787,Enjoyment,Rau muốn xào tỏi chấm nước tương magi cho thêm 1 trái ớt vào 😋
5416,Enjoyment,AI AI á Ở dưới có từ nhà sáng tạo đã gắn nhãn do Ai tạo
679,Enjoyment,dân văn phòng kêu là ở tỉnh nào vậy em
1667,Enjoyment,"Chỉ có """"Thịt Cầy 7 Món""'
không ai giành 😅😅"
2365,Disgust,"Gio nhieu ng di quay q cáo hàg ăn😢😮 quay nhieu ng coi đag ký thì nhieu t khỏi di làm😢😮❤,nhug tùy khau vị ng ăn,,cho này họ keu là cho nhà giàu 😢"
2982,Enjoyment,Cosplay dương quá là oki lun
5978,Enjoyment,Tui đi Tết DL vừa rồi hết 30 củ
5689,Enjoyment,ánh coca r mà
5812,Sadness,xin giá vé
6487,Fear,ước được đến nơi này để xem tận mắt mong sau đc sớm bước chân tới ❤️
2732,Enjoyment,Quá hay lun anh hâm mộ Anh
780,Enjoyment,"Mấy người này khờ quá có rơm rạ sẳn đó mà không hốt đậy lúa ...hoảng quá rồi quên  ,bị khùng hết rồi ,rơm  kế bên đít mà không đậy chăc để dành đậy cà rốt."
5444,Enjoyment,Dùng sora ai còn hơn ai trên CapCut ko có sáng tạo kêu sora lm á
5928,Enjoyment,inbox mình
1638,Disgust,Món ăn việt nam là món ăn nấu cho tâm hồn ăn😂😂
3218,Enjoyment,cày lại bao lần vẫn hay
6644,Disgust,ko thiệt nói chi😁
4906,Enjoyment,Hay anh ơi
6153,Enjoyment,quá đẹp lunn mình mới vừa điii lun
3840,Enjoyment,"Lan ngọc, ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤"
6425,Sadness,Trời đất
824,Enjoyment,Hai cái ruộng đó mà đập bằng tay là cũng tướp người đấy 🤣🤣🤣
4309,Enjoyment,Bả nói là bả không có nhiều chiện bà bán bánh cam bả nói sông bả đi học lại với ông tấn Thành ông tấn Thành ổng đi học lại với ông mạnh 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
5105,Disgust,hai toan an voi chui nhau
6045,Enjoyment,Chơi dc hôm về mồm toàn sạn... Bực cả mình
1686,Enjoyment,Trung Quốc cái gì hay của nước khác cũng nhận vơ là của họ nhưng chỉ có con Covid 19 xuất phát từ Trung Quốc thì họ không chịu nhận 😂😂😂
2567,Enjoyment,Sau lưng nhà tui luôn.
4067,Disgust,Công nhận cam quá đa năng.giọng ca thì khỏi bàn😅
589,Enjoyment,Nam bán gà rán 993 cách mạng tháng tám tp hồ chí Minh mong a khoai ghé ăn giúp nam có thêm ít khách ❤❤❤❤❤❤
4870,Enjoyment,"Làm người ta đau còn ngồi đó cười, địt mẹ tức vaiz😡😡😡"
1432,Enjoyment,Tự Hào Việt Nam❤❤
3512,Enjoyment,Thật ra thì An vẫn chưa die nha cả nhàa
4693,Disgust,"Hay, hệ hệ hệ"
1799,Enjoyment,Giờ ăn sáng Việt Nam không biết ăn gì luôn qua nhiều món
1900,Enjoyment,Tôi sống ở tq năm nay là năm thứ 9 nhưng tôi vẫn không ăn được đồ ăn trung quốc thực sự khó ăn
4807,Enjoyment,Cái con nhỏ đó lm ngta đau mà nó cx cười đc nữa chứ .Nó còn kêu vui nx chứ. Chằc cj bị v đau lằm . Nhưng ko đâm vào mắt là hên r cj ơi ❤❤❤❤❤ nhìn cj e thấy tội ❤❤😢😢
3738,Enjoyment,Tui làm yotube
181,Enjoyment,"không rớ được honor magic v5 .
 vì giá tới 45 triệu khi mới ra mắt bán .
Giờ không biết con dt này hạ giá chưa ."
2380,Enjoyment,"Sao Youtube tui hiện kênh này vậy ta, giọng giống mấy con gái SG hồi xưa quá, từ tốn mà nhẹ nhàng. Review món ăn nhưng cũng kể hết con đường, con người nơi đây. Clip cũng dạng raw ko edit quá nhìu nên ai hoài niệm chắc thích lắm"
3097,Enjoyment,"Trong 10 dia diem du lich nay , mien Trung co 5 !
Trong 5 dia diem o mien Trung , co 2 la Quangnam danang ! Day la Que huong cua toi , ma toi da bo di tu hon 40 nam roi ! Toi yeu men vo vang Quangnam danang 💚♥️🧡❤️"
2236,Enjoyment,ở gia lai có món ốc kéo sợi ngon lắm
2166,Enjoyment,tôi ng vn mà chưa được ăn mấy món đó luôn nhìn ngon thế
5295,Enjoyment,Nhà này quay nhiều chỗ mà đko mn em thấy bên cơm nguội nx á
3221,Enjoyment,1:09:32 đít Wibu có logo bọn xấu 😂
1127,Disgust,"Phải hiểu rằng Trung Quốc với tính cuồng đang tranh quyền bá chủ với Mỹ và đang là đối thủ phải triệt hạ của T.T. Trump, với VN để cân bằng ổn định và tìm kiếm sự dung hòa trong mối quan hệ song phương với từng bên đang tranh đấu với nhau là cực kỳ khó, buông cái gì, nắm hay bắt cái nào thì phải tính cho nhanh, đôi khi bắt buộc phải chấp nhận từ bỏ cái lợi ngắn hạn trước mắt để đạt được tương lai dài hạn sau này - mọi sự khó chứ không dễ, nhưng nếu nhìn nhận sự thể và tính được tình thế để có đối sách họp với chiến lược đã định thì hãy mạnh dạn thực hiện thôi, đôi khi phải chịu đựng sự bất lợi nào đó.
It must be understood that China, with its frenzied pursuit of hegemony against the US and its status as a rival that President Trump must eliminate, makes balancing stability and finding harmony in bilateral relations with each of these competing sides extremely difficult for Vietnam. Deciding what to let go of, what to hold onto, and what to seize must be done quickly. Sometimes, it is necessary to sacrifice short-term gains to achieve long-term success – everything is difficult, not easy. However, if one can assess the situation and develop countermeasures that align with the established strategy, then one should boldly implement them, even if it means enduring some disadvantages."
583,Enjoyment,Luôn ủng hộ em trai ❤❤❤❤❤
2118,Enjoyment,Đúng là thịt bò nấu món gì cũng ngon
3171,Enjoyment,hả vãi ảo thế giờ tui mới bt con khủng long múa kiếm mà game do người vn làm vãi
281,Enjoyment,Làm top đt từ 15-20tr chính hãng đi bạn
2711,Enjoyment,"Hello cả nhà, mình cùng tên Phương với anh Khoai, mình rất thích công việc này, nhưng 28 tuổi, Phương mới bắt đầu thôi, không biết làm được hông, chúc cả nhà xem video vui vẻ 🎉"
384,Enjoyment,"poco x7 pro 5g, cùng phân khúc ăn hết 2 con này, thua thương hiệu thui, ai k quan tâm thương hiệu thì có thể tham khảo"
6113,Enjoyment,Bạn có tour phan thiết cho ngày thứ 7 và chủ Nhật tuần này không ạ!?
4370,Enjoyment,7 nụ vui quá hà ❤❤❤❤❤❤❤
4044,Disgust,"Văn mai hương giả đẹp hơn, vì người thật trang điểm bị sai,có cái miệng đẹp thì đi đánh môi nhợt nhạt không nhận ra không đẹp"
294,Enjoyment,Nào lên lại iQoo tubor10+ 6tr7 z anh
4064,Enjoyment,"Cả 2 song trùng này đều đỉnh nha, khui ra bao nhiêu bí mật luôn á haha, chương trình hay ghê"
1407,Enjoyment,Tự hào Việt Nam ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
4450,Enjoyment,Tổng hợp Drama 2025 chắc 3h chưa xong🎉🎉
83,Enjoyment,anh Dương ơi tư vấn giúp em có con máy nào ngon nhất tầm giá dưới 10tr mà có chip mạnh ạ. Nhu cầu của e là máy phụ để chơi game không quan trọng những cái khác ạ.
4190,Enjoyment,"Thường khi khoa nói nghe rất chậm,nghe không cuốn hút, nhưng khi tấu hài hoặc làm MC thì em làm tốt lắm. Cả hai MC làm rất tốt.mình rất thích ❤"
3143,Fear,Tui nghĩ Long Quân Trở Lại sẽ có gameplay giống Life Is Strange nếu theo đồ hoạ đấy!!! Đáng trông chờ quá!!!
6628,Disgust,xưa thì rất Linh giờ Thì Toàn Kinh doanh
1943,Enjoyment,Chị đẹp ơi làm bí ẩn về top 1 khám phá đi ạ em tò mò 🤔🤔🤔 quá mong chị rep nha mãi ui chị😊❤😊❤
1497,Disgust,Ảnh tiêu đề video có hình faker mà trong video ko có nhỉ
113,Fear,"Hi a, iphone 17e ra rồi thì 16e có giảm nữa không ạ, liệu có xuống 11tr không ạ? Cảm ơn a"
627,Enjoyment,Kem cũng có 😅
392,Enjoyment,Chưa có sạc thì mua Note 15 có sạc rồi thì mua A56 ngon hơn =)))
5064,Enjoyment,Hay cho Ông trời lấy của tôi một chút thì phải bù cho tôi một chút âm thanh chứ
3941,Disgust,sao lai lam dc the
4547,Disgust,"Con,mẹ, nó.việt,nam, vô địch"
3235,Disgust,Ảo ma canada thiệt ấy chứ😂😂😂
2869,Enjoyment,Sao ad toàn gợi ý mấy chỗ biển lạnh vậy? 😢 tháng 11 có đi được từ Phú Yên - Khánh Hòa đâu. Nước lạnh với bão lắm
505,Enjoyment,Chúc b một năm mới bình an và nhiều niềm vui mới 🎉🎉
2052,Enjoyment,Dc ở đâu vậy
3344,Enjoyment,Ôg với the reviewer là cùng 1 người hả
6326,Disgust,28/3 trường t đi
6456,Enjoyment,Nay mk đi đẹp lắm luôn
1371,Enjoyment,Việt Nam đồ ăn top 1
4441,Enjoyment,anh làm thêm 2025 đi em like với đăng ký kênh rồi❤
1164,Enjoyment,Đúng rồi nen kinh te VN phi thi truong vi no keo cai duoi XHCN nhu 2 con cho duc va cai dinh nhau
1560,Enjoyment,Nhiều món ngon quá bạn ơi cám ơn bạn chia sẻ chúc bạn gia đình vui khỏe
2966,Enjoyment,"Tí con pet ""ỉe"" dzô người thì hết cứu 😂"
5317,Enjoyment,cô bé đong gđ là số 1 nay nhìn cháu lơn ...
321,Enjoyment,Shop cứ lam như sau tết giầu lắm k bằng.  Chỉ có nghèo đi chứ giầu lên sao nổi
6319,Enjoyment,giờ có lên giá kh ạ
272,Disgust,Ximo ko có tuổi
2886,Enjoyment,du lịch đến đâu cảnh đẹp.người văn mình.thân thiện. khg gian sạch khg rác.không hát karaoke đến 12 h đêm không bán hàng gian dối thì  thích đến hoài.khg bỏ chạy.và truyền tin cho nhau..đừng đến.
6251,Enjoyment,Trường t tổ chức 8/3 đi Đại Nam
6680,Disgust,hộ vd với ạ
476,Enjoyment,Bình luận này dài dòng quá/ ghi rõ tên những kẻ dối trá lên cho c/đ mạng được rõ
6637,Enjoyment,[Sticker] [nhãn dán] nghe ngủ ngon lắm
4353,Fear,Ai 2025 còn xem ko ạ chứ phim j mà cuốn quá chj mình ban đầu chê nhưng lúc sau lại ngồi xem 😂
4532,Enjoyment,Cali tuổi 🛴ồn Việt Nam mãi đỉnh❤
4206,Enjoyment,Tr ơi bà diệu nhi làm t cười đau bụng luôn á😂
1619,Enjoyment,5:43 ghi nhầm thành Bánh mì Pháp phong cách Việt Nam chứ nhỉ? Chứ như vid nói thì vẫn là bánh mì Việt Nam mà =)))
4033,Enjoyment,Vẫn còn clip văn mai hương và bạn trai kk
5012,Enjoyment,Tôi phan hâm mộ trần thành ❤😂🎉
252,Enjoyment,Anh tư vấn giúp em tầm giá 18m thì mua ip nào đc ạ em thích điện thoại nhỏ
2033,Enjoyment,Dung là trà vinh quê tôi ❤❤👍👍💯💯😊
3467,Enjoyment,"Vãi cuz game này xài AI gen à, đcm tệ hơn cả anh hải dảk"
3334,Enjoyment,sao nghe giọng ông này giống Hà Lệ Quyên thế
5063,Enjoyment,"Kịch bản dở ẹc , diễn xuất quê"
2685,Enjoyment,Trấn Thành không bao giờ làm mình thất vọng
3827,Disgust,Cuối cùng cx cos hiđrô tổng hợp
6691,Enjoyment,bài gì vậy 😁😁😁😁😁
5424,Enjoyment,T sợ AI r
5209,Enjoyment,Thằng đầu gà giống Hoàng Cửu Bảo thế nhờ
4968,Enjoyment,Hay quá 🎉
6578,Enjoyment,"Mình bên công giáo, nhưng nhìn cảnh này đẹp thật !!!!"
4163,Enjoyment,Coi hài ghê kkk
382,Enjoyment,"Dạ cho e hỏi là tầm giá 6-7tr thì one plus ace 5 làm máy chính ổn không ạ, e dùng các tác vụ cơ bản và học tập là chính với máy này có chậm thông báo không ạ"
435,Fear,Mot bai viet ko noi duoc ten mot nguoi nao to cao trong 50 la don .Noi long vong nghe mat thi gio .
5353,Disgust,biết ngay từ tập Minh đưa thương về nhà là mình đã biết mình rất yêu thương rất thích cặp đôi này thanh vk Ck se rất hp DV hoa hiệp phím này diễn xuất trên cả tuyệt vời Tùng rồi se mất hết tất cả vì lương tâm rất ban thiếu phim rất hay chúc cả đoàn làm phim thật nhiều sức khỏe hp va binh an ❤❤❤❤❤❤
1179,Fear,"Đem về xây dựng các cầu từ TPHCM đi sb Long Thành, chờ chuyển sang nước khác như Israel,I Ran sau chiến tranh 😂"
6409,Enjoyment,ai lấp đầy khoảng trống này
1347,Enjoyment,6: 47 ai thấy anh hải bán phơ vơi mr. gold ko
2016,Enjoyment,Trà vinh là vùng đất linh thiêng và mát mẻ cây xanh nhiều .ai đặt chân đến đó sẻ gặp mai mắn lắm đó
3273,Enjoyment,Game trông chó
37,Fear,Mấy dòng ít tiền cam chống mù thôi hay do thời lượng video ít nên ko thấy nói nhỉ
3478,Disgust,Bắt kịp đồ họa 20 năm trc r
3764,Fear,"-_- đấy thấy chưa con nhà ngt đấy, m còn chơi game nữa à( câu nói của phụ huynh vn😂😂"
4105,Enjoyment,Sao mùa này nhắc rõ v tr
4525,Surprise,VIET NAM
1048,Fear,"phụ nữ ngày càng mạnh mẽ, còn các chàng trai ngày càng nữ tính đi. nghĩ sao để các e trèo còn các a đứng dưới chỉ trỏ, thời bọn a k bao giờ như vậy"
5091,Sadness,Em gái xinh đẹp
1447,Enjoyment,"Khúc 0:07 , có hoàng tử Nước Anh , William kìa !!..❤❤😊😊😊❤❤"
947,Enjoyment,"Chỉ cho họ cắt lúa từ phải sang trái rồi bỏ xuống ,họ làm ngược mất thời gian làm việc"
3240,Enjoyment,Phải công nhận là anh Dũng là cây đề trong làng streamer
3209,Disgust,Long quân trở lại tiềm năng nhất cách vẽ khá giống riot
3229,Enjoyment,Game rất nhiều meme và eater eggs. Chơi mà cười muốn khùng luôn 🤣. Rất nể ae cook ra quả game này 
2860,Enjoyment,Sao mình thấy h HN xuống cấp v kiểu dân ăn lên làm ra nhưng đường xá thì ùn tắc rồi cũ xuống cấp í
6450,Enjoyment,"cái vườn ưu đàm mới có hả ta , đợt mình đi tháng 1 năm ngoái chưa thấy"
3377,Enjoyment,400k mua elden ring chơi là ngon luôn
5883,Disgust,đầu tiên anh ơi
6213,Enjoyment,Inbox các ctr nhé
6241,Enjoyment,Quan tâm inbox
49,Enjoyment,Anh nam ơi bây giờ iPhone 13 còn nguyên seal 100% không nhỉ
2271,Enjoyment,Đù review đến thác bà mik luôn
