video_id,platform,text
_RXDy4ucF6w,youtube,Cali như cạc đủ mẹ tui mày láo
_RXDy4ucF6w,youtube,Sao không bỏ Cali vào bồn cầu
_RXDy4ucF6w,youtube,mày  đụng tới Việt Nam mày tới số rồi
_RXDy4ucF6w,youtube,Calo quỳ xuống
_RXDy4ucF6w,youtube,Việt Nam mãi đỉnh ❤❤❤❤❤❤❤
_RXDy4ucF6w,youtube,Cờ ba que😡😡😡
_RXDy4ucF6w,youtube,màu vàng tựng chưng cho cali
_RXDy4ucF6w,youtube,ko có nước Trên thế giới còn sĩ
_RXDy4ucF6w,youtube,Bọn cali bọn bây có bọn đang sài tiếng của ai mà cali bọn chỉ là một con tém thôi bọn có cái tuổi mà sài tiếng nước tao
_RXDy4ucF6w,youtube,"Việt Nam mãi đỉnh 
Cali không có tuổi  🤫🤫"
_RXDy4ucF6w,youtube,ai yêu việt nam dơ tay
_RXDy4ucF6w,youtube,Bọn Cali kia bọn ta sẽ trả thù cho Việt Nam ai thấy đúng thì bấm like
_RXDy4ucF6w,youtube,Hàng Hóa xuất hiện trong tủ lạnh máy giặt tại nhà hàng Hóa xuất hiện trong tủ lạnh máy giặt tại nhà hàng hóa 🇻🇳 không thể thiếu trong tủ lạnh máy giặt tại nhà hàng hóa dịch vụ của mình và vui vẻ và hạnh phúc của;)
_RXDy4ucF6w,youtube,Ý nghĩa của từ hy viên và học tập và làm việc tại nhà hàng hóa dịch vụ của mình và vui vẻ và hạnh phúc của 🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🤫❤️❤️🤫🤫🤫❤️🤫❤️🤫🌹🎉♥️
_RXDy4ucF6w,youtube,Ai fan Việt Nam giơ tay
_RXDy4ucF6w,youtube,viêtf nam mãi đỉnh
_RXDy4ucF6w,youtube,Việt Nam muôn năm❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
_RXDy4ucF6w,youtube,Kali giấy vệ sinh😂😂😂
_RXDy4ucF6w,youtube,Việt Nam mã Đinh❤❤
_RXDy4ucF6w,youtube,Tôi tôi tôi
_RXDy4ucF6w,youtube,Chấp cả Cali với Mỹ 2₫ứa bây vào  Vịện Nam tao bắn hết
_RXDy4ucF6w,youtube,Việt nam mãi đỉnh🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳. Cali là cái khá gì😊.
_RXDy4ucF6w,youtube,Cali đáng ghét .Việt Nam mãi đỉnh . Ai yêu Việt Nam thì 🤚🏻
_RXDy4ucF6w,youtube,Đấu may đồ đáng ghét Kelly
_RXDy4ucF6w,youtube,Thằng cali cút Việt Nam Mãi đĩnh
_RXDy4ucF6w,youtube,"nhắc Việt Nam 1 điều 
đeo bao tay vào kẻo bẩn tay 😫"
_RXDy4ucF6w,youtube,VIET NAM
_RXDy4ucF6w,youtube,VN kiểu bố m điên rồi đấy❤❤🇻🇳🇻🇳🇻🇳 Cali kiểu 🤐🤐🤐
_RXDy4ucF6w,youtube,tụi cali làm j có nước mà khát
_RXDy4ucF6w,youtube,Tôi✋🏻
_RXDy4ucF6w,youtube,Tôi không phải người Việt Nam nhưng tôi có thể nói tiếng Việt và đó là lý do tôi học Duolingo!
_RXDy4ucF6w,youtube,Nó mà nói là tụi bay làm gì có cờ là Việt Nam tự bay làm chỉ là giấy thôi cái mình nói vì mày có nước đâu mà có cờ😂😂😂
_RXDy4ucF6w,youtube,Anh em chúng phải yêu 🇻🇳🇻🇳🇻🇳🇻🇳 của Đình Bắc là số một nha enh em 😎
_RXDy4ucF6w,youtube,Cali tuổi 🛴ồn Việt Nam mãi đỉnh❤
_RXDy4ucF6w,youtube,Cali tưởng mình mạnh lắm😎nhưng khi gặp Việt Cộng☠️
_RXDy4ucF6w,youtube,TOI
_RXDy4ucF6w,youtube,mày láo à cali
_RXDy4ucF6w,youtube,Nếu tao á tao sẽ ném Cali vô thùng rác ha ha 😂ha ha ha 😂
_RXDy4ucF6w,youtube,Cali tuổi******* VIỆT NAM MÃI ĐỈNH
_RXDy4ucF6w,youtube,Còn ko có trên bản đồ thế giới kìa ahahhahaahh
_RXDy4ucF6w,youtube,Mấy bọn mất Nước chắc là khát lắm nhờ 😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆
_RXDy4ucF6w,youtube,Tao rep rồi
_RXDy4ucF6w,youtube,Tao ko làm  làm chuỗi lá cờ viết nam tao làm cali chó luôn
_RXDy4ucF6w,youtube,Chi.ê.t đi cli
_RXDy4ucF6w,youtube,Việt nam mãi đỉnh
_RXDy4ucF6w,youtube,Tao ghét ba que
_RXDy4ucF6w,youtube,cali mất dạyyyyyyyyyyyyy 😅🐍
_RXDy4ucF6w,youtube,Đừng cầm đừng đá
_RXDy4ucF6w,youtube,"Con,mẹ, nó.việt,nam, vô địch"
_RXDy4ucF6w,youtube,nói nhỏ thôi tui là fan Việt Nam nè 😂😂😂
_RXDy4ucF6w,youtube,Kali đáng ghét Việt Nam mãi đỉnh
_RXDy4ucF6w,youtube,Nước cộng hoà Việt nam chọc giận Việt nam 😢
_RXDy4ucF6w,youtube,tự nhiên ném cờ cali vào thùng rác làm chi bẩn hết cả thùng rác
_RXDy4ucF6w,youtube,cali tuổi
_RXDy4ucF6w,youtube,Cali ăn ... Việt Nam mải đỉnh 🇻🇳🇻🇳🇻🇳❤️❤️❤️❤️❤️❤️❤️❤️❤️
_RXDy4ucF6w,youtube,Chà thì cứ chà rồi sẽ biết hậu quả
_RXDy4ucF6w,youtube,Ê hình như tui nhớ Cali tên là ( Việt Hoà ) mà 😂😂
YNCGsOXf5xs,youtube,Tôi nghe kera thành kira con mèo lười của tôi
YNCGsOXf5xs,youtube,"giọng của anh nghe dễ ngủ quá, bật để nghe học bài mà học không vô=)))))"
YNCGsOXf5xs,youtube,Thằng bạn của thiên an còn giống bé sol hơn cả jack :)) tỉm hiểu thêm đi ad
YNCGsOXf5xs,youtube,"cccc, m dẹp ngay tiếng bíp đc k, đã kêu nghe ngủ còn chèn 1 đống tiếng bíp ngủ ngủ cI j"
YNCGsOXf5xs,youtube,cười :)))
YNCGsOXf5xs,youtube,Xem clip nhiều đoạn bíp liên tục khó chịu tiếng đấy vl :)) có thể thăng tiếng nào êm tai hơn không ạ
YNCGsOXf5xs,youtube,"nếu Sol là con ruột của Jack sao Thiên An phải trốn tránh khỏi các cuộc họp với toà án gần đây, nếu là con ruột thì với cái nết của bả là bả quậy tưng bừng rồi chứ không phải trốn tránh, không có mặt tại toà án"
YNCGsOXf5xs,youtube,"18:52 sốp chuẩn vl htr ms thấy ngoi lên, đọc cmt thấy mng support nhiều qa tr:))"
YNCGsOXf5xs,youtube,"Ủa mà phim TT riêng t coi vui mà bây, tao nghĩ đơn giản đi xem phim thôi ko có mang tâm trạng chướng khí đi coi. Nào đúng thì nói chứ phim tùy người xem mấy bà nội ơi"
YNCGsOXf5xs,youtube,bực vl cứ bíp bíp cái lồ n gì k biết?
YNCGsOXf5xs,youtube,"Viện kiểm sát chứ ko phải viện kiểm soát. Đang nghe chill chill đi ngủ thì thấy mà bực ko nghe nổi nữa. Đành dậy comment. Với cả quá nhiều tiếng bíp, ko hợp nghe đi ngủ vì gây chói tai khó ngủ."
YNCGsOXf5xs,youtube,vụ của độ mixi là hút vape bị phát hện mà nhỉ?
YNCGsOXf5xs,youtube,Thế giờ có đèn chưa các đóm
YNCGsOXf5xs,youtube,Ối giồi oiii
YNCGsOXf5xs,youtube,Bro làm hơi sớm 😂 update thêm vụ NE đi :)))
YNCGsOXf5xs,youtube,Vl gần 5 tiếng 😂
YNCGsOXf5xs,youtube,mas no nhieu đến mức t k nghĩ nó trong năm nay:>
YNCGsOXf5xs,youtube,oi gioi oi k có vd này là t quên hết á😢😅
YNCGsOXf5xs,youtube,"vtv ơi, nếu anh chị có đau đầu làm nhìn lại 2025 thì liên hệ anh này nhé, đầy đủ 90% r ạ =))))))))"
YNCGsOXf5xs,youtube,nghe ề à buồn ngủ quá
YNCGsOXf5xs,youtube,vd hay nhưng mà bíp hơi nhìu ạ nghe hơi nhức đầu
YNCGsOXf5xs,youtube,tôi ở đây trước khi video hot =)))
YNCGsOXf5xs,youtube,"ok. Tuyệt vời! 10đ cho sự tổng kết năm 2025, vô cùng nhiều drama được cho lên sóng khi mà mình chưa tìm hiểu tường tận 01 vụ nào. Cảm ơn ad và các bạn editor đã biên tập 1 vid đầy đủ thông tin về các sự việc xảy ra năm vừa qua, càng cảm kích khi các bạn đã làm vid không kèm theo sự công kích cá nhân hay thể hiện “cái tôi” cũng như quan điểm cá nhân trước sự việc mà đứng dưới góc độ là tổng hợp ❤❤"
YNCGsOXf5xs,youtube,E học ở chỗ trung tâm apax English mất một năm tiền học luôn 😢
YNCGsOXf5xs,youtube,5 tiếng:)
YNCGsOXf5xs,youtube,giọn của bạn thích hợp làm truyện m hơn là làm mấy cái như này
YNCGsOXf5xs,youtube,Trước thích kênh này mà h làm quả ảnh nền AI mấy thiện cảm vcl
YNCGsOXf5xs,youtube,lần đầu coi gần 5h mà chưa tua lần nào 😂😂
YNCGsOXf5xs,youtube,triệu like ad
YNCGsOXf5xs,youtube,Vd dài quá xứng đáng 1 đki👌
YNCGsOXf5xs,youtube,"vcl, 2 clip vừa tròn10 tiếng
*sweat*"
YNCGsOXf5xs,youtube,hóng drama 24h
YNCGsOXf5xs,youtube,vừa ăn vừa xem lại mấy drama đình đám  đúng là hết sẩy!!!!
YNCGsOXf5xs,youtube,bật làm nhạc nền -)))))
YNCGsOXf5xs,youtube,riêng vụ negav với mấy vụ kol hoa hậu hàng giả thì mong triều đình phạt cho nặng vào
YNCGsOXf5xs,youtube,2h sáng mở nghe cái ngủ hồi nào không hay luôn:))
YNCGsOXf5xs,youtube,+1 kênh lúc ăn cơm và trước khi ngủ =)))
YNCGsOXf5xs,youtube,vừa ngủ dậy sau khi coi video ạ😂😂
YNCGsOXf5xs,youtube,Dạo này thấy mấy ô bà nổi tiếng dính drama nhiều quá ha
YNCGsOXf5xs,youtube,Phân tích hay ghê
YNCGsOXf5xs,youtube,Nghe drama này tỉnh cả ngủ chứ ngủ nghê gì
YNCGsOXf5xs,youtube,Coi video khai sáng phết đấy
YNCGsOXf5xs,youtube,Uầy coi đã cái nư luôn kkk
YNCGsOXf5xs,youtube,Tôi đã xem hết 5 tiếng còn bạn thì sao
YNCGsOXf5xs,youtube,Lần đầu xem mà ko tua á
YNCGsOXf5xs,youtube,đội ơn người làm video này
YNCGsOXf5xs,youtube,Quá hay cảm ơn ạ
YNCGsOXf5xs,youtube,Quá đã🫶
YNCGsOXf5xs,youtube,*_ông Đích Lép bị xếp chung vs J W V hình như là do bị đồn là ái kỷ á_*
YNCGsOXf5xs,youtube,"đỉnh áccc sốp ơiiiii, sao có thể kiên nhẫn tổng hợp edit đỉnh z =)))"
YNCGsOXf5xs,youtube,"t nể anh Viruss nhất, giỏi kiếm tiền còn giỏi làm gái nó cuốn cuồn theo nữa. Tuy k phải đẹp đẻ gì nhưng ít ra chả sống ảo như cái bọn kia"
YNCGsOXf5xs,youtube,Tôi cần video 10 tiếng 💪
YNCGsOXf5xs,youtube,lần đầu coi gần 5h mà chưa tua lần nào 😂😂
YNCGsOXf5xs,youtube,:)) giờ t bắt đầu thấy kênh này cuốn cuốn rồi đó
YNCGsOXf5xs,youtube,xịn quá anh ạ! đó h em mới thấy asmr mấy tiếng tới mười mấy tiếng chứ chưa bao h thấy drama kể hay vậy mà tận 5 tiếng😘😘😘😋
YNCGsOXf5xs,youtube,quá đã
YNCGsOXf5xs,youtube,Giọng đọc của ông này chả truyền cảm gì heets nghe cứ khó chịu sao ấy:)) nghe cứ như bị ép thiếu sức sống
YNCGsOXf5xs,youtube,"Có rất nhiều video tuyệt vời, chỉ có ở PureTuber #PureTuber"
YNCGsOXf5xs,youtube,Mong kênh anh ngày càng phát triển ạ
YNCGsOXf5xs,youtube,chạy dl sướng thì thôi nhé
YNCGsOXf5xs,youtube,Sao ổng bt mình nghe lúc ngủ ta =))) làm 20 tiếng đi anh ơiiiiiii em muốn xuyên giấc luôn
YNCGsOXf5xs,youtube,"Đội ơn, tôi toàn nghe lúc ngủ với bới tô cơm, quá là tiện ích 😂"
YNCGsOXf5xs,youtube,5 tiếng
YNCGsOXf5xs,youtube,"5 tiếng chỉ đủ ngủ trưa thôi,
Làm 18 tiếng đê, để tôi ngủ tối."
YNCGsOXf5xs,youtube,Cmt đầu
gVtZaS5v-Ro,youtube,2025 e mất ngoại
gVtZaS5v-Ro,youtube,Vãi ..Sao b.h mk mới xem quả vid này ta..🙈🤦🏼😂🤣 Ai Lai kỵt 🥰👍
gVtZaS5v-Ro,youtube,Hảo Hán 👍😏🚬
gVtZaS5v-Ro,youtube,Tui đang xem videoo này lúc đang ỉa 😂
gVtZaS5v-Ro,youtube,nghe 1 tiếng đã thuyệt á chớ
gVtZaS5v-Ro,youtube,"37:55 đcm nc hoa minh béo 
T cười chảy cả nc mắt"
gVtZaS5v-Ro,youtube,cuố quá
gVtZaS5v-Ro,youtube,1 năm quá nhiều drama
gVtZaS5v-Ro,youtube,Nghe truyện mượt ghê
gVtZaS5v-Ro,youtube,giờ mới biết Lê Vy Thục San là ai :)))
gVtZaS5v-Ro,youtube,vắt như vắt sửa =))
gVtZaS5v-Ro,youtube,Toàn đờ râm ma không
gVtZaS5v-Ro,youtube,2025 năm của trend nhập kho😂
gVtZaS5v-Ro,youtube,Năm nay nhiều drama
gVtZaS5v-Ro,youtube,"18:56 - 19:18 mê giọng ổng nhất đoạn này, nghe tới nghe lui, cười mệt xỉu luôn á =]]"
gVtZaS5v-Ro,youtube,nuttri vớt em gái ô hả
gVtZaS5v-Ro,youtube,thiếu đao phủ nha
gVtZaS5v-Ro,youtube,Hài vk 😂😂
gVtZaS5v-Ro,youtube,Cảm ơn kênh đã cho mk 1 bữa cơm ngon 😢
gVtZaS5v-Ro,youtube,Không có đồ ăn hải bé à:))
gVtZaS5v-Ro,youtube,Năm 2026 a làm luôn drama nổi tiếng thế giới đi ạ😂
gVtZaS5v-Ro,youtube,1:09:30 HIGHLIGHT duy nhất !😆
gVtZaS5v-Ro,youtube,40:10 để sau xen típ
gVtZaS5v-Ro,youtube,19:08  nghe mấy con thối não thật :))
gVtZaS5v-Ro,youtube,Sao tất cả phạm thoại phá sản
gVtZaS5v-Ro,youtube,VD tục vc ngồi coi kế người nhà ngại chó
gVtZaS5v-Ro,youtube,Xem video này không có qcao=)) sướng quá
gVtZaS5v-Ro,youtube,Năm 2025 hình như là năm con rắn nhể=))) hèn chi lòi ra cả đống rắn..
gVtZaS5v-Ro,youtube,"ông này làm vid hài vl, coi lúc ăn cơm mà cười sặc"
gVtZaS5v-Ro,youtube,Hải bé đâu nhỉ :))
gVtZaS5v-Ro,youtube,Giờ có chx ae ơi
gVtZaS5v-Ro,youtube,Đm..từ khi t xem đc cái clip này .t ko thèm hâm mộ thg tuấn tiền tỉ nữa mà chuyển ngay sang thần tượng cụ chủ kênh này rồi..
gVtZaS5v-Ro,youtube,2026 dự kiến 2 tiếng
gVtZaS5v-Ro,youtube,Vải lồng nhà ông . 2 bạn nữ đến với nhau chưa chắc đã nằm ngửa nhìn lên bầu trời đâu nhá . 😂😂 ướt màn hình hết r
gVtZaS5v-Ro,youtube,"Wowwww hít đủ luôn 
Anh ơi nhớ thả nữa nhoa ahhhhh"
gVtZaS5v-Ro,youtube,Vãi cả “virus chủng peter” cười chết 😂
gVtZaS5v-Ro,youtube,"2025 tận 1 tiếng hơn, chắc 2026 hơn 3,6 tiếng 😭😭"
gVtZaS5v-Ro,youtube,ủa t tưởng ngân98 ở thánh đường đúng
gVtZaS5v-Ro,youtube,fan trung lập tôi thấy pháo kém. Để thg đàn ô dắt.
gVtZaS5v-Ro,youtube,24:50 3600 chiếc lightstick hình rauma 🐧
gVtZaS5v-Ro,youtube,"Khiếp, 2025 đi đâu ngày nào cũng thấy drama, nhưng lại thuộc kiểu người tiếp nhận drama kém như người tối cổ
Giờ nghe lại mà thấy loạn não ghê, Táo Quân mà mà viết kịch bản cho năm 2025 chắc diễn đến rã rời người cũng không đủ 2/5 drama năm ấy=))"
gVtZaS5v-Ro,youtube,"video làm màn hình bẩn, làm tao lau đi lau lại. DM thằng thớt"
gVtZaS5v-Ro,youtube,Chưa hết đâu :))) bro ơi mới có vụ mới kìa cập nhật thêm đi
gVtZaS5v-Ro,youtube,K có vụ mr pips nhỉ
gVtZaS5v-Ro,youtube,mịa xoá tiktok xoá facebook là một quyết định sáng xuất tối cổ tí nhưng được yên t xem xong tự hỏi sao người ta sống như vậy được hay thật
gVtZaS5v-Ro,youtube,Hằng Du Mục là tui bất ngờ nhất vì có hai con nhỏ và nuôi 2 con chồng vậy mà bả làm vậy luôn 😢 tội nghiệp 4 đứa con
gVtZaS5v-Ro,youtube,Vụ nhà nc lì xì mỗi người 100k đâuu😅😅
gVtZaS5v-Ro,youtube,"quả shisha , anh độ gặp hẳn bên an ninh mạng r, ngta cũng ns chưa có thông báo chính thức, đương nhiên ai cũng biết là chất kích thích, cái tuyên truyền trên vid mik cũng lần đầu thấy, ko phải cãi đúng sai mà mik chỉ nói có những cái bn biết chưa chắc ng khác đã biết"
gVtZaS5v-Ro,youtube,Thiếu vụ xuân đạt rồi shop
gVtZaS5v-Ro,youtube,Thiệt sự cđ PQA tháng đó đọc bài viết của nó nóng người thiệt sự 🐍🐍
gVtZaS5v-Ro,youtube,Chủ kênh chắc hồi đó thi hsg Ngữ Văn 10 điểm quá😂😂😂
gVtZaS5v-Ro,youtube,Trình độ văn hoá 12/12. Trình độ chuyên môn mới là thạc sĩ
gVtZaS5v-Ro,youtube,"42:25 bài hát ""Còn Gì Đẹp Hơn"" không phải bài hát chính thức của phim Mưa Đỏ nhé chủ kênh ơi =))
bài đó là anh Hùng sáng tác, lấy cảm hứng trong quá trình đóng phim thôi"
gVtZaS5v-Ro,youtube,chuẩn bị ngủ thì thấy cái này
gVtZaS5v-Ro,youtube,"chưa bao giờ xem video hơn 1 tiếng mà nhanh như thế này, ad lượn mượt quá lượn tới nút đăng ký kênh luôn rồi."
gVtZaS5v-Ro,youtube,"vãi thật, mỗi dramma chỉ đọc lướt qua thôi mà video dài tận 1 tiếng. Ôi 2025"
gVtZaS5v-Ro,youtube,Ok vip là trang bóng đá mà
gVtZaS5v-Ro,youtube,nhiều drama quá :)
gVtZaS5v-Ro,youtube,còn vụ mr pip mà
gVtZaS5v-Ro,youtube,Tôi bt đây là monsieur tuna nma ko thể chứng minh ở 5:20 và 6:42
gVtZaS5v-Ro,youtube,"Tổng kết tiktok, diễn viên, ca sĩ  ở Vn là vua. Lùa mấy đứa ngu ez vcl 😂"
gVtZaS5v-Ro,youtube,hồi 30.4 còn có vụ Duyên Quỳnh bức xúc vì kh được hát VTCCHB đó=))
gVtZaS5v-Ro,youtube,hơn 1 tiếng trôi qua vèo vèo ý
gVtZaS5v-Ro,youtube,vụ hát cá độ cty ST có thông tin đính chính rồi mà
gVtZaS5v-Ro,youtube,Tôi thề ngày xưa mất gốc vi covid thi  tốt nghiệp thì gặp 2 ah gay 😢 may vẫn qua 😊😊😊😊
gVtZaS5v-Ro,youtube,"k7 gặp bài đúng sai trừ điểm đúng khó chịu. Sai 1 ý là trừ 0,5. 
1 ý đúng = 0.1 điểm, 2 ý đúng = 0.25 điểm, 3 ý đúng = 0.5 điểm, 4 ý đúng = 1 điểm
🥲"
gVtZaS5v-Ro,youtube,"Vl, cái năm drama đủ để video dài hơn tiếng đồng hồ 😂😂"
gVtZaS5v-Ro,youtube,"năm nay nhiều drama ""hót hòn họt"""
gVtZaS5v-Ro,youtube,"1 năm quá nhiều drama, có mấy cái giờ xem mới bt mọe đúng năm thanh lọc"
gVtZaS5v-Ro,youtube,2025 cảm ơn vì tôi nghèo
gVtZaS5v-Ro,youtube,Vụ tiếng anh đâu anh
gVtZaS5v-Ro,youtube,Anh này chuyển chuyện mượt vlllll =)))))))))))
gVtZaS5v-Ro,youtube,"Hay, hệ hệ hệ"
gVtZaS5v-Ro,youtube,"25:26 
Phải nói rõ là email phản hồi lúc 2h40p sáng. Vì VTV gửi email lúc 1h mấy sáng.
Đưa tin mà cố tình lượt bớt, cắt bỏ thế"
gVtZaS5v-Ro,youtube,Quả pháo lmao vcl im lặng là win rồi lên khóc lóc như dở hơi luôn
gVtZaS5v-Ro,youtube,"Phe ta chết sạch, phe địch còn nguyên🥹"
gVtZaS5v-Ro,youtube,"3 đứa bán kera được mỗi cái xạo lờ, đme tụi nó, nhắc lại vẫn còn cay"
gVtZaS5v-Ro,youtube,Ad nói vui và hay ghê!cảm ơn ad🎉
gVtZaS5v-Ro,youtube,"ko hóng cx ko bt đến nhiều pha cha đới này đâu, mà nghe kể này thôi chứ hóng mất não bẩn mắt rận tai vl"
gVtZaS5v-Ro,youtube,"Tháng 1 1:02 
Tháng 2 4:46 
Tháng 3 8:52 
Tháng 4 16:50 
Tháng 5 20:42 
Tháng 6 25:47 
Tháng 7 28:40 
Tháng 8 36:41 
Tháng 9 42:03 
Tháng 10 54:17 
Tháng 11 1:01:47 
Tháng 12 1:06:12"
gVtZaS5v-Ro,youtube,drama cỡ này táo quân mà diễn ra chắc chiếu hết m1 tết mới xong😹
gVtZaS5v-Ro,youtube,Vcl Vr đỉnh 😂😂
gVtZaS5v-Ro,youtube,Ô mà thái công người liêm nhất
gVtZaS5v-Ro,youtube,Hay vãi lòn
gVtZaS5v-Ro,youtube,hình như nào mik cũng biết 😂
gVtZaS5v-Ro,youtube,đội ơn anh tổng hợp drama :')) năm sau phát huy nữa anh nhá
gVtZaS5v-Ro,youtube,Nxd tháng 7 đâu shop
gVtZaS5v-Ro,youtube,Có lẽ a là 1 ng cực đẹp trai vì cách nói chuyện của anh làm e cười cả hơn tiếng.😂
gVtZaS5v-Ro,youtube,ko có drama của Đĩno Sakura ak=)))
gVtZaS5v-Ro,youtube,Hẳn 1 tiếng😢
wOColEMipQo,youtube,"Các sốp yêu ơi tối 30 hoặc trưa 31 tôi air phần 2 nhé 😙Tuần sau tôi ra hẳn 1 bản lofi cực chill nữa, đi ngủ đi làm nghe thoải mái"
wOColEMipQo,youtube,Năm sau có dài hơn năm nay kh ta :)))
wOColEMipQo,youtube,Hóng ghê luôn á
wOColEMipQo,youtube,Quá nhiều thứ cho 1 năm
wOColEMipQo,youtube,Nghe hay quá b
wOColEMipQo,youtube,1 năm quá tuyệt vời rồi
wOColEMipQo,youtube,Năm ngoái 1 phần năm nay p 2 phần mới chịu
wOColEMipQo,youtube,Đúng là năm thanh lọc
wOColEMipQo,youtube,Học giỏi thì thành nhân
wOColEMipQo,youtube,"drama jack cái đoạn TA kêu có 3 bé, nma t nhớ trước đó TA có show giấy khám gì mà chứng minh bé Sol là con đầu, tại khám thai bác sĩ có thể nhìn vào cái tử cung để đoán xem đã bỏ hay phá thai bao giờ chưa á, t nhớ t có lướt trúng ảnh cái tờ đó, ai hóng hết thì giải thích cho tui với:) sao lúc này lúc kia vại"
wOColEMipQo,youtube,"Lưu ý  cái tiếng quạc phải đúng nhịp nha, hơi lệch nhịp một chút nha sốp 😂"
wOColEMipQo,youtube,sao h mới xem được video cấn như cuồn này nhỉ 😘
wOColEMipQo,youtube,"Tư tưởng ông làm video này rất lệch lạc, tiêu biểu như đàn ông làm con cu công cộng thì được tung hô, đáng tự hào"
wOColEMipQo,youtube,K ai xem nhẹ dc😂 vì nó gần tạ.
wOColEMipQo,youtube,12:00 sao lại thêm cả drama hàn nhỉ :)) Hóng có ai tổng hợp  toàn bộ drama Thế giới nhỉ
wOColEMipQo,youtube,Tóm tắt thì hay đầy đủ đấy nma mắc đ j cứ lôi negav ra vậy chuyện của năm nay à:)))
wOColEMipQo,youtube,""" nhận sét "" -)) 4'10s"
wOColEMipQo,youtube,má ơi hnhu bà chuppy j đó ( k chắc ghi đúng=)) ) ở nhà bạn t ăn ( bạn t lm quán ăn đêm=)) )  ủa bà ở văn giang hưng yên à cmay=)) ??
wOColEMipQo,youtube,"3 tuần trk ko kịp thực phẩm bẩn CAN -HL RÙI :"") MỞ BÁT KHAI TẾT DƯƠNG ĐÊ"
wOColEMipQo,youtube,"Clm cha Virus đợt đó cứ lên xh tiktok t, xem cứ bẩn mắt kiểu gì."
wOColEMipQo,youtube,K có thầy tú ư
wOColEMipQo,youtube,19:09 con vợ này nhờn tht ấy nhờ=)))
wOColEMipQo,youtube,Vd hơi tối nhe núy xem máy chiếu nó cứ mờ mờ
wOColEMipQo,youtube,Anh xin lỗi vì làm tổn thương các em =)))))))
wOColEMipQo,youtube,đề 2025 nào khó lịch sử ? nó chỉ lạ nhất lịch sử chứ so điểm 10 hay phổ điểm vẫn cao hơn nhiều so với các năm khác mà ? môn lí riêng tổng số điểm 10 của năm 2025 đã hơn tổng số trên 9 của 2023 rồi
wOColEMipQo,youtube,Năm nay xứng đáng đi vào lịch sử
wOColEMipQo,youtube,Ông này anh em với Quằn Quại bên the reviewer à
wOColEMipQo,youtube,Thằng nào khi gặp đối mềm
wOColEMipQo,youtube,"vụ tk bên Hàn 1 đống con bò bị dắt mũi, bọn hàn đẩy thằng này lên để dập vụ máy bay thả nhầm bon vào làng dân"
wOColEMipQo,youtube,Năm nay chắc táo quân chắc phải làm thành tập mới hết drama mất.Kiểu phim cô dâu 8 tuổi của điện ảnh Ấn Độ😅
wOColEMipQo,youtube,Cái nghèo đã cứu tôi rất nhiều lần
wOColEMipQo,youtube,Bro ít ra vid ghê. Thấy mãi mới ra video mới
wOColEMipQo,youtube,"Còn đám tiktok mới nổi nữa, diệt luôn dùm đi chứ"
wOColEMipQo,youtube,Hog bk năm sau có drama gì nữa hk ta :))
wOColEMipQo,youtube,Năm nay ăn tết trong tò hơi bị đông
wOColEMipQo,youtube,Một năm toàn drama khủng
wOColEMipQo,youtube,Hóng phần 2 quá rồi
wOColEMipQo,youtube,Coi cuốn vch
wOColEMipQo,youtube,ai có tấm phơi đào đó kh cho xin với:))
wOColEMipQo,youtube,Tốn 100k ngu để chửi là t nhưng vẫn chưa đã nư tui :))
wOColEMipQo,youtube,Ủa mà Bộ Tứ Báo Thủ hơn tiền Nụ Hôn Bạc Tỷ mà ad?
wOColEMipQo,youtube,thằng l phạm thoại bán nam bán nữ có chim tóc dài
wOColEMipQo,youtube,tháng 3 mà tưởng đâu cả nữa năm
wOColEMipQo,youtube,Mẹ của  bắp giống mặt ca sĩ rapper pháo nhỉ
wOColEMipQo,youtube,t sẽ không bao giờ quên được năm 2025 này nó nhìu drama đến nỗi t tưởng đâu 2-3 năm cơ😂
wOColEMipQo,youtube,Trước giờ ko biết bạn là ai. Mà nghe có video này thấy bạn nc tếu tếu vui vui nên cho 1 đăng ký
wOColEMipQo,youtube,xem cười ỉa luôn
wOColEMipQo,youtube,"năm nay đúng thật là năm thanh lọc của thế kỷ, tất cả đều phải ra khỏi bóng tối, khiến người hâm mộ đều bất ngờ"
wOColEMipQo,youtube,ngại hết cả Văn Lang =)))
wOColEMipQo,youtube,"Tính ra thi đại học năm nay mà tui cứ tưởng chuyện từ năm nào rồi, trời ơi nó ám ảnh 😢"
